Tweets,nbr_retweet,nbr_favorite,datetime,nbr_reply,is_reply,is_retweet,user_id
وين الحجرالمنزلي عننا زمان,0,0,3/16/2020 23:17,0,FALSE,FALSE,2188149028
طلعن المواهب الحجرالمنزلي كوفيد,0,3,3/16/2020 23:15,11,FALSE,FALSE,3236887130
فعاليات الحجرالمنزلي,0,0,3/16/2020 23:14,0,FALSE,FALSE,1.11196E+18
متعبة الأخبار السلبية الوقت بهالفترة عم إستمتع بالنهفات اللبنانية فترة الحجرالمنزلي شو أهضم شي قريتوه هالفترة كورونالبنان كورونا التعبئةالعامة,0,16,3/16/2020 23:13,6,FALSE,FALSE,416873237
ميثاقالعزلالمنزلي الحجرالمنزلي,0,0,3/16/2020 23:12,0,TRUE,FALSE,1.1411E+18
بسم الله الرحمن الرحيم شهر يناير عام كان سعر برميل النفطدولار ولأن الأزمة يهبط دولار للبرميل الواحد بسبب تعطيل حركة الملاحة والنقل سوق النفط الدولي الكويت فيروسكورونا الحجرالمنزلي كوفيد شكراباسلالصباح شكراًأبطالالصحة النفط,0,0,3/16/2020 23:12,0,FALSE,FALSE,333155965
الحجرالمنزلي,0,0,3/16/2020 23:11,0,FALSE,FALSE,1.09409E+18
الحجرالمنزلي منافس,0,0,3/16/2020 23:10,2,FALSE,FALSE,287980354
باحثونعنعمليستغيثون الحجرالمنزلي,0,1,3/16/2020 23:10,0,FALSE,FALSE,1.22963E+18
الحجرالمنزلي,1,1,3/16/2020 23:09,2,FALSE,FALSE,1531772995
الحجرالمنزلي متقابلين ورقه,0,0,3/16/2020 23:09,0,FALSE,FALSE,1.23727E+18
الحجرالمنزلي أبغا أفضي البيت أرمي شيئ برا أرتاح نفسياً وهما يصرفو نفسهم نكبه,0,0,3/16/2020 23:09,0,FALSE,FALSE,1.21479E+18
هام جداً جداً لكل القادمين لندن بتاريخ الخطوط الجوية الكويتية مراجعة وزارة الصحة فوراً علمتنيكورونا ملاكالبنوكخففواعلىالشعب الحجرالمنزليواجبوطني البدون الحجرالمنزلي العونالمباشر,3,0,3/16/2020 23:08,0,FALSE,FALSE,279322798
سمعوا كلام حبيبي باباعود الله يطول بعمره الكويتتستاهل الحجرالمنزلي كورونا أبطالالصحة فخورينفيكم,11,20,3/16/2020 23:08,8,FALSE,FALSE,368191997
الناس مو محتاجين جولات توعوية شيء الآن ممكن يقدم أونلاين والشباب واحد بيده جوال وشايفين ومطلعين شيء الزمبيتك الحملة الي محتاجة توعية الحجرالمنزلي كوفيد كورونا,0,0,3/16/2020 23:08,0,FALSE,FALSE,443279710
الحجرالمنزلي,0,0,3/16/2020 23:07,0,FALSE,FALSE,1.07218E+18
الحجرالمنزلي اقعدفيبيتك مسويه فعاليات الحجر المنزلي لاهلي وقاعده اصورهم بهالبرنامج ومصدقين نفسهم شي فرنسا وشي اسبانيا,1,1,3/16/2020 23:07,0,FALSE,FALSE,8.28614E+17
الحجرالمنزلي احس حبيت اجواءي الخاصه اعتزلت الناس السخيفه وانتبهت لنفسي,0,2,3/16/2020 23:06,1,FALSE,FALSE,1.20921E+18
اسبوعين فقط انتشار انحسار علينا واجب وطني ديني المكث بالمنزل واتباع تعليمات وزارة الصحة حفظ الله مملكتنا الحبيبة وشعبها فوق أرض وتحت سماء جالسينبالبيتلأجلالسعودية الحجرالمنزلي فيروسكورونا,1,0,3/16/2020 23:06,0,FALSE,FALSE,1.15103E+18
قصيمي قالو ترى العمره وقفوها والصلاة جماعه يمكن يوقفونها قال طيب الزكاة قالوا عنها شيء ابو سليمان يفكر خارج الصندوق الله يجزاو خير الحجرالمنزلي,0,1,3/16/2020 23:05,0,FALSE,FALSE,356016692
الحجرالمنزلي أنفلونزاالطيور القعده يوم البيت تمر مرتي جنبي تقول الله يخلصنا خير مدري تقصد الكورونا و الا تقصدني,0,5,3/16/2020 23:05,2,FALSE,FALSE,1.17839E+18
السعودية باختصار ولاةوحكام يهتمون لأمر الوطن عقول وابحاث ترتقي باسم الوطن عين تدافع تراب الوطن سواعد تحمي صحةالوطن كن عوناً الله والزم منزلك التجمعالصحيبمكهالمكرمه الحجرالمنزلي ميثاقالعزلالمنزلي كروناالسعودية قاعدبالبيتمنأجلالسعوديه,0,0,3/16/2020 23:04,0,FALSE,FALSE,3382788347
اليوم الرابع الحجرالمنزلي مفيش حاجة تتقال ملل,0,0,3/16/2020 23:04,1,FALSE,FALSE,93544140
الحجرالمنزلي طقوسي الحلوه احد يبي كوب قهوه,0,3,3/16/2020 23:04,0,FALSE,FALSE,8.41028E+17
الحجرالمنزلي كوروناالجديد الصحةالعالمية شفاءحالاتكورونا,8,9,3/16/2020 23:03,1,FALSE,FALSE,1.00161E+18
شركات الإنترنت والإتصالات بلجيكا رفعت سعة الغيغا بايت وخفضت أسعار قنوات طلب الأفلام عشان الحجرالمنزلي الشركات لدينا مطلوب منكم المبادرة ظل أزمة كروناالجديد الحجرالصحي مجلسالوزراء,7,7,3/16/2020 23:03,2,FALSE,FALSE,9.47928E+17
يلا تعالوا نسولف ومسوي فعاليات الوضع طفش سناب الحجرالمنزلي,0,1,3/16/2020 23:02,2,FALSE,FALSE,1.00553E+18
سنة الحجرالمنزلي,0,0,3/16/2020 23:01,0,FALSE,FALSE,1.23632E+18
تقدرون تاخذون فترة الحجرالمنزلي كفترة نقاهة لازم نكون يد ونبعد الوباء بدل نساهم انتشاره تستغل يومك الحجر المنزلي مساراتالهايكنج كوروناالجديد,3,4,3/16/2020 23:01,0,FALSE,FALSE,1.18166E+18
الحجرالمنزلي الحجرالمنزليواجبوطني فيروسكوروناالمستجدّ وزارةالصحة,0,0,3/16/2020 23:00,1,FALSE,FALSE,960355573
التزم مافيك أعراض تشكو شي الكويتتستاهل الكويت علمتنيكورونا قاعدبالبيت البدون الحجرالمنزلي الدفاعالمدني,0,0,3/16/2020 23:00,0,FALSE,FALSE,3686992632
يحدث الان فعاليه انسان حيوان نبات جماد الحجرالمنزلي,0,0,3/16/2020 22:59,0,FALSE,FALSE,1.21566E+18
إقتراح لوزارة الإعلام بعمل مسابقات وبرامج ترفيهية بالتلفزيون ورصد جوائز دام قاعدين بالبيت الإتصال يكون تلفون البيت فقط الحجرالمنزلي الكويتيونيدواحدةضدكورونا الكويتتستاهل,0,0,3/16/2020 22:59,0,FALSE,FALSE,1.21246E+18
الحجرالمنزلي,0,1,3/16/2020 22:59,0,FALSE,FALSE,8.77216E+17
الفضاوه اصور تيك توك الحجرالمنزلي,0,2,3/16/2020 22:57,0,FALSE,FALSE,1.092E+18
علمتنيكورونا الحمد والشكر لإدارة حياتي والاكتفاء الذاتي اللي عايشته الاعتياد بيئة حياتية صحية يسبب فقد كبير بسبب الحجرالمنزلي,0,1,3/16/2020 22:57,0,FALSE,FALSE,420016436
دخلت مره بوحدة الانبهار السحيق الحجرالمنزلي,0,0,3/16/2020 22:57,0,FALSE,FALSE,283262492
الأزمة أوضحت ان الحضارة مظاهر خارجية حضارة فكرية ووعي وثقافة جعلتنا نتقبل الحجرالمنزلي بكل وعي وأن اللامبالاة تُركَت للجهلاء,1,3,3/16/2020 22:57,0,FALSE,FALSE,2163482650
الحجرالمنزلي د ضحية العنزي رئيس مركز العصيمي الصحي امين صندوق الرابطة الكويتية لتعزيز الصحة والاعلام الصحي كورونافيالكويت اقعدفيبيتك,6,6,3/16/2020 22:57,2,FALSE,FALSE,2161528296
مريض فايروس كورونا يحتاج عنايه مركزة سمح الله اذا كانت الاعداد ألوف مصابه تكفي الامكانيات الصحية البلاد لهذا يجب الدولة متمثلة بوزارة الصحة وضع حظر تجول فالوضع يحتمل مجاملات دولتنا صغيره نستطيع السيطرة الحجرالمنزلي الكويتتحاربالكورونا,0,1,3/16/2020 22:56,1,FALSE,FALSE,333405048
عمل ذكي وزارة الصحة نشر التوعية عبر قصص لأشخاص يمرون بتجربة الحجرالمنزلي وهي للصديق وبتقديم الجميل,3,1,3/16/2020 22:56,1,FALSE,FALSE,10383992
بنصح الجميع يحضر عشرين ويسمع منيح الخطوات اللاحقة لانتشار الكورورنا بالنسب والاعداد المتوقعة بطريقة شفافة وصريحة الشعب مسوولية كبيرة بالوقاية والا رايحين ع كارثة خليكبالبيت الحجرالمنزلي الوحيدة يلي بتنقذ حياتك وربنا معنا خلينا نصلي بحاجة للصلاة ومناجات ربنا,4,15,3/16/2020 22:56,1,FALSE,FALSE,842019860
تسوق ولحق تخفيضات أكثرمن فقط أدخل كوبون الخصم واحصل خصم إضافي الحجرالمنزلي,0,0,3/16/2020 22:56,0,FALSE,FALSE,1.22409E+18
الحجرالمنزلي كورونا,0,0,3/16/2020 22:55,2,FALSE,FALSE,3179149724
الحجرالمنزلي لايك,0,0,3/16/2020 22:54,0,FALSE,FALSE,871656602
الطريقة الصحيحة لخلع القفازات الكفوف المستعملة حفظنا الله وإياكم الوباء مكروه الحجرالمنزلي كرونا الحمدلله,2,1,3/16/2020 22:54,0,FALSE,FALSE,581569948
الحجرالمنزلي قرّب الناس بعضها اكثر,0,1,3/16/2020 22:53,0,FALSE,FALSE,279505365
ابحث تاشيرة عامل منزلي مصدره اثيوبيا بتاريخ قديم للبيع خاص شكرامطاعمفتهوصنوبر ميثاقالعزلالمنزلي بطلالشتابطلالدوري العفوعنالسجناءبسببكورونا ادريسالبا تركيا الحجرالمنزلي البرازيل اسبانيا جازان اسرائيل قلبالصديق السودان الهند البرتغال,0,0,3/16/2020 22:53,0,FALSE,FALSE,1.22911E+18
شارك ديوسف جيرمن بأفضل طريقة لمواجهة فيروس كورونا بغسل اليدين بإنتظام الكويتتستاهل علمتنيكورونا فعالياتالحجرالصحي الحجرالمنزلي,9,7,3/16/2020 22:53,0,FALSE,FALSE,370161578
بكاء المؤذن الكويت قوله صلوا رحالكم فديوا يجعلنا نقف وننظر الى حالنا اللهم أرفع الغمة أمتنا واكشف البلاء اللهم ارحم ضعفنا وآمن روعنا وأسعد قلوبنا وفرج همومنا واصرف عنا يقلقنا الًحجرالمًنزلًي,2,3,3/16/2020 22:52,0,FALSE,FALSE,1.04519E+18
اقولك حلاقه البيت لعبتي الحجرالمنزلي,4,5,3/16/2020 22:51,6,FALSE,FALSE,248807251
جماعه قمت اين صبغت شعري احمريكوو كله الحجرالمنزلي باجر اصبغ قوس قزح,0,1,3/16/2020 22:51,2,FALSE,FALSE,4714464803
فعاليات الحجرالمنزلي قررت أفتح الشوّاية اللي عادلها سنوات ف كرتونها وركبتها,2,16,3/16/2020 22:51,8,FALSE,FALSE,4158795256
ان الجامعات قفلت و مافي قراية قريب رأيك شنو ناسك يقرو عندنا كتب و يبدلوها بخمسين جنيه للكتابين فترة الاجازة دي يستفيدو و يطورو او يشترو كتاب عايزين تبديل بدلكتابك كوروناالجديد السودان الحجرالمنزلي,0,0,3/16/2020 22:51,0,FALSE,FALSE,1.22716E+18
الحجرالمنزلي,0,0,3/16/2020 22:50,0,FALSE,FALSE,9.27157E+17
علمتنيكورونا ان جيل اللي عاش بالغزو يتحمل الحجرالمنزلي اما الجيل الحال تعود الهياته والمهايل والطلعات صعب انك تحكره,0,0,3/16/2020 22:49,0,FALSE,FALSE,214646641
چنا أخذنا الوضع وحبينا الحجرالمنزلي,0,0,3/16/2020 22:49,0,FALSE,FALSE,297663398
الكلمات الاكثر استعمالاً خلال الحجر المنزلي ايا ساعة الاكل شو الاكل شو بدك تشرب شو عبالك تنقرش بلّش المسلسل رح بلّش حلقة وين حطيط الريموت رح فوت اتحمم شو للغسيل شوف اهضم نكتي شوف هالفيديو حالة صاروا نصحاني الحجرالمنزلي,0,2,3/16/2020 22:49,0,FALSE,FALSE,1198799168
الحجرالمنزلي الموود,0,0,3/16/2020 22:49,0,FALSE,FALSE,1.11081E+18
القرار قرارك اسبوعينفقط محمدالخالدي العزلالمنزلي العزل العزلالصحي الحجرالصحي الحجرالمنزلي,0,0,3/16/2020 22:49,0,FALSE,FALSE,8.24002E+17
والله العظيم ان الأجواء البيوت صارت جمييييييله الحجرالمنزلي الحارة مليانه بأصوات الجيران وانوار البيوت اشتغلت طول عيال يلعبون كوره بالحوش ولدين يتمشون بالسياكل البنات متجمعين أهلهم وريحة الشواء واصله راس العاير,0,1,3/16/2020 22:48,0,FALSE,FALSE,534921362
رابونزل ضلت سنة محبوسة بالبرج و تسللي حالها الا اسبوع و بلشنا ننهار الحجرالمنزلي كورونالبنان,0,1,3/16/2020 22:48,0,FALSE,FALSE,421014527
عائلات كويتية تروي لالقبس تجربة البقاء الحجرالمنزلي اضطرارياً نكتشف بيوتنا جديد الأزمة عصيبة وتطبيق التعليمات الحكومية واجب وطني كسرنا حاجز الملل ب الألعابالإلكترونية والتواصل هاتفياً الآخرين الحجرالمنزليواجبوطني,2,4,3/16/2020 22:48,2,FALSE,FALSE,70457507
يوميات الحجرالمنزلي,0,13,3/16/2020 22:45,6,FALSE,FALSE,2296190897
الحجر المنزلي يفعل الحجرالمنزلي,0,0,3/16/2020 22:45,0,FALSE,FALSE,1.12996E+18
الحجرالمنزلي,0,0,3/16/2020 22:44,0,FALSE,FALSE,1.15788E+18
تتعاملون الحجرالمنزلي الطفش بدا يغلبني ياخوان,0,0,3/16/2020 22:43,3,FALSE,FALSE,287980354
الحجرالمنزلي والله الحيا بچيت,0,0,3/16/2020 22:43,0,FALSE,FALSE,409502270
مكتبتعليمالهفوفبنات تعليمالاحساء الحجرالمنزلي,21,4,3/16/2020 22:42,1,FALSE,FALSE,1.20395E+18
الحجرالمنزلي,0,0,3/16/2020 22:42,0,FALSE,FALSE,1267151388
محاسن الحجرالمنزلي ان اخواني الجميلين قالوا بيسوا سوفليه و كوكيز و انا اترقب برعب يارب مايجيبوا العيد قاعدبالبيت علمتنيكورونا كورونا,0,1,3/16/2020 22:41,0,FALSE,FALSE,1939413787
الحجرالمنزلي,1,1,3/16/2020 22:40,0,FALSE,FALSE,7.13296E+17
نتيجة القعدة البيت الحجرالمنزلي كوروناالاردن,1,18,3/16/2020 22:39,5,FALSE,FALSE,4527323057
الحجرالمنزلي وش تسوي بالبيت الحجر المنزلي انا,0,0,3/16/2020 22:39,0,FALSE,FALSE,1.20776E+18
الحجرالمنزلي شكلي بقرأ كتاب الإنسان أصله حيوان,0,0,3/16/2020 22:38,0,FALSE,FALSE,1.21479E+18
الحجرالمنزلي فرصه ذهبية لتجديد الصِّلة بالقرآن الكريم أنصح بالتأمل تفسير قصار السّور يقول الشافعي رحمه الله أنزل الله القرآن سورة والعٓصِر لكفتهم,1,1,3/16/2020 22:38,0,FALSE,FALSE,106006064
الزهق ركزت بالبلاط لقيت أحلام و كلثوم قاعدبالبيت علمتنيكورونا البدونجاهزونلخدمهالكويت الحجرالمنزلي الكويتتستاهل,5,3,3/16/2020 22:38,0,FALSE,FALSE,1408994238
الحجرالمنزلي اتخيل الحجر بدون قضيه مريم والله يأني الوضع بيض و طفش حسنه وحده الي سلت الشعب خلال فتره الحجر و صرنا كلنا محققين و مباحث و الان بحث يوم كامل كأني عرفت منهو نسيم تحريات كلب حقتي,0,0,3/16/2020 22:37,0,FALSE,FALSE,3676256053
فيروسجديد مقاطعةصيدليةابنسينا اكاذيبالجارديان الحجرالمنزلي اجلسبالبيت اغلاقالمولاتفيالسعودية السعودية رجعنسيمحبتور رفقابمحمد اغلاقالصالونات كورونا حساب افضل مفسر ضيفوه,0,0,3/16/2020 22:37,0,TRUE,FALSE,7.24189E+17
ميثاقالعزلالمنزلي فعالياتي الحجرالمنزلي,0,1,3/16/2020 22:36,2,FALSE,FALSE,514583525
الحجرالمنزلي,0,0,3/16/2020 22:36,1,FALSE,FALSE,1.21497E+18
قال تعالى سورة البقرة يَا أَيُّهَا الَّذِينَ آمَنُوا اسْتَعِينُوا بِالصَّبْرِ وَالصَّلَاةِ ۚ إِنَّ اللَّهَ مَعَ الصَّابِرِينَ الحجرالمنزلي,0,1,3/16/2020 22:35,0,FALSE,FALSE,371959354
ايطالي يقدم شرح تقدر تجلس بيتك زوجتك يوم الحجرالمنزلي علمتنيكورونا كورونافيالكويت,2,2,3/16/2020 22:34,0,FALSE,FALSE,240032572
مشاعر افري وير الحٌبفيزمنالكورونا كورونا كوروناالاردن الحجرالمنزلي وعمايلو,0,0,3/16/2020 22:34,0,FALSE,FALSE,1.23924E+18
الناس الحجرالمنزلي,0,3,3/16/2020 22:33,0,FALSE,FALSE,1.00826E+18
قبل مااكل مطاعم الا اذا طلعت قليل عادي ماتهمني الحين اشتهيت المطاعم الحجرالمنزلي,0,0,3/16/2020 22:33,0,FALSE,FALSE,2546916072
الحجرالمنزلي علمتنيكورونا حمدو ربكم الي انتو شعب الكويت وقعدو بالبيت شوفو مدينة ميلتن كينز بريطانيا,1,0,3/16/2020 22:33,0,FALSE,FALSE,1.15586E+18
الحجرالمنزلي,0,0,3/16/2020 22:33,0,FALSE,FALSE,9.4176E+17
كوريا الجنوبية كانت بمرحلة رائعة بالسيطرة الكورونا أول حالة أتى المريض رقم يلتزم بالعزل وكان سبب بانفجار عدد الحالات للآلاف و المصدر لأكثر ٪ حالات الكورونا بالبلد لاتكن كالمريض رقم التزم ب الحجرالمنزلي,6,8,3/16/2020 22:32,0,FALSE,FALSE,327105450
فعاليات الحجرالمنزلي,0,1,3/16/2020 22:31,0,FALSE,FALSE,1.22897E+18
الحجرالمنزلي الحجرالصحي واحد جلس اربع ايام بالبيت ماطلع جته زوجته قالت قطه الاستراحه انا بدفعها لين تموت قال ليش قالت اكتشفت انك بثثثثر,1,19,3/16/2020 22:30,15,FALSE,FALSE,1.17839E+18
الحجرالمنزلي كرونا,0,1,3/16/2020 22:30,0,FALSE,FALSE,1.23672E+18
الحجرالمنزلي,0,0,3/16/2020 22:29,0,FALSE,FALSE,7.80712E+17
الحجرالمنزلي واحد الشباب يقول أيام ماطلعت البيت بسبب الكورونا جتني زوجتي قالت اسمع ترا قطتك الإستراحه علي ليييين تموت قالها ليه قالت أكتشفت إنك بثر,0,0,3/16/2020 22:27,0,FALSE,FALSE,368308863
الحجرالمنزلي,0,0,3/16/2020 22:27,0,FALSE,FALSE,8.18186E+17
انا الحجرالمنزلي وإجازة وطفشان وش أسوي راجع نفسك ورتّب أولويات حياتك رتب غرفتك انفض الأدراج الخ نظّف الثلاجة ورتّبها اقرأ كتاب مفيد روايات مسلّية انفض سيارتك الجربانة وارمي الأشياء الغيرة مفيدة جدّد ال حقك ياليت اللي عنده مقترحات يكتبها,17,79,3/16/2020 22:25,44,FALSE,FALSE,373774301
الحجرالمنزلي الوضع محتاج شون انسانتي ونبدا بالشهر الثاني ع طول,0,0,3/16/2020 22:24,0,FALSE,FALSE,65697161
حرفياً هاللعبه اكثر حاجه جالسه تعلمني الصبر الحجرالمنزلي,0,0,3/16/2020 22:23,0,FALSE,FALSE,8.7362E+17
الحجرالمنزلي,0,0,3/16/2020 22:23,0,FALSE,FALSE,2546916072
لأننا الحجرالمنزلي ولأنهم الميدان ولأن جهودهم وتضحياتهم فاقت التوقعات نهديهم العمل البسيط ونأمل ان يشد ازرهم ويرفع معنوياتهم جزاكم الله خير الجزاء دمتم بخير فخورينفيكم,21,18,3/16/2020 22:22,5,FALSE,FALSE,440282854
لاي انا جيراني مش هيك الحجرالمنزلي كورونالبنان فيروسكورونا لبنان,0,5,3/16/2020 22:22,0,FALSE,FALSE,1.1842E+18
و بالنهاية نتمنى الجميع مواطن ومقيم الإلتزام بقوانيين الدولة مصلحة للجميع لسيطرة المرض الحجرالمنزلي مطلوب الجميع,0,1,3/16/2020 22:21,0,FALSE,FALSE,7.51629E+17
معتمد سلامي الجميع بدون زعل اشوفه جاي او اقابل احد بالصدفة أقول سلام نظر والقدر بالصّدر خلونا نتعاون اخوان منعاً للأحراج الحجرالمنزلي,0,0,3/16/2020 22:20,0,FALSE,FALSE,341608531
انجازات اليوم خبزت كيك برتقال إحتفاليه بنزول الوزنك سوّيت شكشوكه لذيذه مره حلقه رايقه مسلسل استثمرت نفسي و مالي طمأنت إحداهن و نشرت إيجابيه أخلص الجزء المخصص لهدفي الأوحدبيكون يوم الحجرالمنزلي,0,0,3/16/2020 22:18,0,FALSE,FALSE,8.75924E+17
علمتنيكورونا انا ك بدون ماختلف عندي شي الحجرالمنزلي ماقدر اسافر برا عندي وظيفه,0,0,3/16/2020 22:18,1,FALSE,FALSE,3285143792
وضعنا اول مايخلص الحجرالمنزلي ونطلع بيوتنا ه​ھ̃ھ̃ھ̃ھ̃ھ̃ھ̃ھ̃ھ̃ھ̃ھ̃آ̲آ̲آ̲آ̲آ̲آ̲آ̲آ̲آ̲يَ,1,5,3/16/2020 22:18,1,FALSE,FALSE,9.5438E+17
نغير ثقافة الإستهلاك الغذائي لدينا خلال الحجرالمنزلي ونتبع نظام غذائي صحي أيام مكوثنا المنزل سنخرج بنتيجة مرعبة الأوزان الزائدة بالنسبة سأبدأ بتطبيق نظام دايت صحي بإذن الله,0,3,3/16/2020 22:18,0,FALSE,FALSE,2324204430
الحجرالمنزلي اكتئاب,0,0,3/16/2020 22:17,0,FALSE,FALSE,1.12719E+18
الحجرالمنزلي و الحجرالصحي كورونا تونس,0,0,3/16/2020 22:17,0,FALSE,FALSE,4708311861
فيروسكورونا الحجرالمنزلي,0,0,3/16/2020 22:16,0,FALSE,FALSE,9.99469E+17
الاغلب مستمل الحجرالمنزلي الا انا لانه عباره روتيني اليومي,0,0,3/16/2020 22:16,0,FALSE,FALSE,1.17617E+18
الحجرالمنزلي,0,0,3/16/2020 22:15,0,FALSE,FALSE,7.45303E+17
طالما قاعدين ببيوتكم وملتزمين الحجرالمنزلي بنصحكم تحضروا مسلسل النبي يوسف للي عم ينعرض للمرة الستمية وعشرين قناة المنار,2,126,3/16/2020 22:15,25,FALSE,FALSE,9.81208E+17
الحجرالمنزلي,0,9,3/16/2020 22:13,2,FALSE,FALSE,1.21061E+18
اشكر جيراننا الديجيه الحلو الحجرالمنزلي,0,1,3/16/2020 22:13,0,FALSE,FALSE,1.14508E+18
خليكبالبيت الحجرالمنزلي,0,0,3/16/2020 22:13,0,FALSE,FALSE,7.18763E+17
حنطلع منو فيله الحجرالمنزلي,0,0,3/16/2020 22:13,0,FALSE,FALSE,2810388955
كورونا الحجرالمنزلي,0,1,3/16/2020 22:12,0,FALSE,FALSE,730096166
فوائد الحجرالمنزلي حقكم العافية,0,0,3/16/2020 22:12,1,FALSE,FALSE,9.99995E+17
عشان تستغلون فترة الحجرالمنزلي قررت أخلي الكورس مجانا أسأل دوام الصحة و التوفيق,5,12,3/16/2020 22:11,3,FALSE,FALSE,1.05842E+18
الحجرالمنزلي,2,29,3/16/2020 22:11,4,FALSE,FALSE,4141112489
ö ü لماذا يعتبر الحجر المنزلي الحجرالمنزلي الكويت,33,65,3/16/2020 22:11,4,FALSE,FALSE,179230696
صراحة مقطع اروع والحمدلله انا بدون مشاركات مالية وقبل اسمع هالمقطع متضامنة دولتي بشأن الحجرالمنزلي وماكنت ادري صراحة ان السنة يامر بذلك فالله يجعل نيتي اتباع سنة رسولي امتثال لامر حكامنا الله يحفظهم والله يقويك ي عبدالرحمن ع هالمبادرة الطيبة المشجعة,0,0,3/16/2020 22:09,0,TRUE,FALSE,2878246700
للتاريخ والحاضر والمستقبل ان يمارس علي الكويتين البدون الجهاز المركزي ظلم يترجم ابناءهم مواقف مشرفه لقد اخجلتمونا رجال ونساء كروناالكويت فخورينفيكم فخورونبكم فخورين ابناءالكويت الحجرالمنزلي وزارةصحه,91,54,3/16/2020 22:08,7,FALSE,FALSE,7.97679E+17
اذا ضجرت الحجرالمنزلي فيك تعمل فنجان قهوة و تطلع تقعد لحالك بالبريه المهم ترجع بيتك و تخالط الناس,0,2,3/16/2020 22:08,1,FALSE,FALSE,1.17189E+18
الحجرالمنزلي,1,4,3/16/2020 22:07,0,FALSE,FALSE,2185744031
خطاط هاوي ممكن تاخد لفة عندي حبيت تدعمني اعمل فولو وخد الباك فريندزافوكاتووالفولورز كوروناالجديد كورونامصر الحجرالمنزلي عامالخطالعربي,3,1,3/16/2020 22:07,0,FALSE,FALSE,1.18905E+18
كوروناالسعوديه كورونا الحجرالمنزلي الصحة وزارةالصحة,1,2,3/16/2020 22:06,2,FALSE,FALSE,1.23391E+18
الحجرالمنزلي,0,0,3/16/2020 22:06,0,FALSE,FALSE,1.06283E+18
الحجرالمنزلي نتتفاعل المتفاعلين كنت عارفه اني مخطوفه جعله بعمري عني,0,3,3/16/2020 22:06,3,FALSE,FALSE,1.05127E+18
فعاليات الإجازة و الحجرالمنزلي,0,0,3/16/2020 22:06,0,FALSE,FALSE,520665087
اقل كلمه بتنقال شعب بلا مسؤوليه و رح قول كلام تاني الحجرالمنزلي واجب تجاه اهلك بني آدم,1,18,3/16/2020 22:06,5,FALSE,FALSE,2679166246
الجزيرة الحجرالمنزلي الدعاءيرفعالبلاء السعوديه الكويت,0,0,3/16/2020 22:06,0,FALSE,FALSE,248873957
فوائد الحجرالمنزلي إنك تطبخ وتأكل أكل نظيف وتستغني أكل المطاعم,0,1,3/16/2020 22:06,0,FALSE,FALSE,2242936945
الحجرالمنزلي كورونا,0,0,3/16/2020 22:06,0,FALSE,FALSE,1.22139E+18
الحجرالمنزلي وأنت,0,0,3/16/2020 22:05,2,FALSE,FALSE,1.22437E+18
⠀⠀⠀ وكأن محمد الثبيتي يصف خلو الشوارع الناس بسبب الحجرالمنزلي وتنبأ ب فيروسكورونا عندما قال المدينة شارع قفرٌ ونافذةّ تطلّ السماء ⠀⠀⠀,20,43,3/16/2020 22:05,2,FALSE,FALSE,2195245955
المتقاعد قبل الحجرالمنزلي البيت متعود مافي شي جديد,1,4,3/16/2020 22:04,2,FALSE,FALSE,944391576
مشاركة اخوي خلف التوعية نغسل ايدينا ماتجينا ⁦ الحجرالمنزلي,0,2,3/16/2020 22:04,0,FALSE,FALSE,537261377
هاجك الأظعان جاوزن مُطَّلَحَا نعمْ وَلِوَشْك بَيْنهمُ جرَى لكَ طائرٌ سُنُحَا عمر بن أبي ربيعة الأردن شعر شعرغزل الحجرالمنزلي,0,0,3/16/2020 22:02,0,FALSE,FALSE,7.44265E+17
طول حياتي وانا احب جلسة البيت وتجي اوقات اجلس بالبيت بالأسابيع اخرج صار الحين حجر صحي سبحان الله صرت نفسي اروح مكان الحجرالمنزلي,0,0,3/16/2020 22:01,0,FALSE,FALSE,2202131957
فعاليات الحجرالمنزلي,0,4,3/16/2020 22:01,0,FALSE,FALSE,1.00892E+18
الحجرالمنزلي,0,0,3/16/2020 22:01,0,FALSE,FALSE,574501369
كليةاعلامالبترا كوروناالاردن الأردن الحجرالمنزلي,0,1,3/16/2020 22:00,0,FALSE,FALSE,1.05324E+18
الحجرالمنزلي يوم الأثنين مساء تم تتويجي بالفوز بلعبة الكيرم عايلتي,0,0,3/16/2020 22:00,1,FALSE,FALSE,402337154
الحجرالمنزلي,1,0,3/16/2020 22:00,0,FALSE,FALSE,1431019700
ولأن الحجرالمنزلي مسؤليتناكلنا باب المسؤوليةالاجتماعية ولسلامة موظفينا و الجميع تم اغلاق انشطتنا التجارية اشعار آخر حفظ الله البلاد والعباد كورونا انامسؤول,1,1,3/16/2020 22:00,1,FALSE,FALSE,724578188
الحجرالمنزلي مسؤلية وطنية واجتماعية وشخصية القادمين خارج المملكة وعلى النيابةالعامة تحاسب قدم خارج المملكة ولم يلتزم بتعليمات وزارةالصحة الملاحظ الحالات المعلنة عنها لمسافرين قادمين خارج المملكة حفظ الله السعودية قيادة وشعبا,0,0,3/16/2020 21:59,0,TRUE,FALSE,247397199
